YEAR, Month, Day, Hour,T_C, RH, windSpeed, Wind Direction, P_mm, SWEmm, inSR, soilTemp_10cm, melt_m_hr
2002,3,16,4,-4.2,100,0.7,185.3,0.5,397,0,1.2,1.11E-08
2002,3,16,5,-4.2,100,0.3,206.5,0.2,398,0,1.2,1.11E-08
2002,3,16,6,-4.2,100,0.5,180.5,1.5,399,0,1.2,1.11E-08
2002,3,16,7,-4.2,100,0.6,184,1.3,400,0,1.2,8.33E-09
2002,3,16,8,-4,100,1.2,159.6,1.4,402,0,1.2,0
2002,3,16,9,-3.7,100,0.7,187.8,0.9,404,0,1.2,0
2002,3,16,10,-3.2,99.5,1,176,0.4,404,0.3,1.2,0
2002,3,16,11,-3.1,99.9,1,168.5,1.4,405,0.2,1.2,0
2002,3,16,12,-2.7,98.9,0.8,171.1,1.3,407,0.3,1.2,0
2002,3,16,13,-1.5,92.5,0.6,207.7,0.2,408,0.9,1.2,0
2002,3,16,14,-1.9,92.3,1.7,174.2,0.4,408,0.8,1.2,0
2002,3,16,15,-3.2,100,1.1,170.3,3.3,411,0.2,1.2,0
2002,3,16,16,-3,99.8,0.7,180,2.6,414,0.1,1.2,0
2002,3,16,17,-3.3,100,1.3,181.7,0.6,415,0.1,1.2,0
2002,3,16,18,-3.8,100,1.4,189.1,1,417,0,1.2,0
2002,3,16,19,-4,100,0.4,159,2.4,418,0,1.2,0
2002,3,16,20,-4.4,100,0.5,143.3,2.1,421,0,1.2,0
2002,3,16,21,-4.5,100,1.1,166.1,0.5,423,0,1.2,0
2002,3,16,22,-4.8,100,0.8,151.3,0.1,423,0,1.2,0
2002,3,16,23,-5,100,1,163.5,0.2,424,0,1.2,0
2002,3,17,0,-5.1,100,0.8,154.5,0.4,424,0,1.2,0
2002,3,17,1,-5.1,100,1.1,165,0.6,425,0,1.2,0
2002,3,17,2,-5.2,100,0.6,164.5,0.2,426,0,1.2,0
2002,3,17,3,-5.2,100,0.5,175.4,0.2,426,0,1.2,0
2002,3,17,4,-5.2,100,0.5,168.8,0.5,427,0,1.2,0
2002,3,17,5,-5.3,100,0.4,169.4,0.1,427,0,1.2,0
2002,3,17,6,-5.4,100,0.2,204.3,0.1,427,0,1.2,0
2002,3,17,7,-5.5,100,0.3,134.3,0.2,428,0,1.2,0
2002,3,17,8,-4.5,99.3,0.2,156.7,0,429,0.1,1.2,0
2002,3,17,9,-3,94,0.1,270.4,0,429,0.2,1.2,0
2002,3,17,10,-2.2,89.2,0.4,203.4,0,429,0.7,1.2,0
2002,3,17,11,-0.4,80.4,0.4,251.8,0.1,429,1.2,1.2,0
2002,3,17,12,0.7,73.8,0.4,238.6,0,429,1.5,1.2,0
2002,3,17,13,-0.5,80.5,0.3,259.1,0,429,1,1.2,0
2002,3,17,14,0.3,78.7,0.8,196.1,0,429,1.4,1.2,0
2002,3,17,15,2.4,69.7,0.7,203.8,0,430,2.1,1.2,0
2002,3,17,16,0,81.7,0.7,187.5,0,430,0.8,1.2,0
2002,3,17,17,-1.6,93,0.5,175.4,1.4,430,0.2,1.2,0
2002,3,17,18,-2.8,99.8,0.6,170.5,0.2,431,0,1.2,0
2002,3,17,19,-3.7,100,0.3,67.9,0,432,0,1.2,0
2002,3,17,20,-5,100,1,68.1,0,432,0,1.2,0
2002,3,17,21,-4.8,100,1.5,57.2,0,432,0,1.2,0
2002,3,17,22,-4.4,100,1,55.7,0,432,0,1.2,0
2002,3,17,23,-5.5,100,1.8,56.3,0,432,0,1.2,0
2002,3,18,0,-5.4,100,1.3,57.1,0,432,0,1.2,0
2002,3,18,1,-5.2,100,1.1,49.1,0.1,432,0,1.2,8.33E-09
2002,3,18,2,-5.5,100,1.2,61.2,0,432,0,1.2,8.33E-09
2002,3,18,3,-4.8,100,0.5,75.9,0,432,0,1.2,8.33E-09
2002,3,18,4,-4.6,100,0.9,66.4,0,432,0,1.2,8.33E-09
2002,3,18,5,-4.8,100,0.4,64.6,0,433,0,1.2,8.33E-09
2002,3,18,6,-4.9,100,0.6,61.2,0,433,0,1.2,8.33E-09
2002,3,18,7,-4.7,100,0.4,64.3,0,433,0,1.2,8.33E-09
2002,3,18,8,-3.9,99.8,0.4,52,0,433,0.1,1.2,8.33E-09
2002,3,18,9,-1.6,89.4,0.2,190.5,0,433,0.5,1.2,2.78E-09
2002,3,18,10,-0.1,74.7,0.8,181.8,0,433,1.5,1.2,0
2002,3,18,11,0.5,74.7,0.8,211.2,0,434,1.2,1.2,0
2002,3,18,12,1.2,74.8,0.4,233.9,0.3,433,1.2,1.2,0
2002,3,18,13,0.9,79.1,0.5,252.3,0,434,0.8,1.2,0
2002,3,18,14,-1.1,92.7,0.7,201.2,0,435,0.3,1.2,0
2002,3,18,15,-1.8,97.2,0.5,210,0.8,435,0.2,1.2,0
2002,3,18,16,-1.6,98.8,0,198.5,0.8,436,0.1,1.2,0
2002,3,18,17,-1.7,100,0.4,70.5,1.6,437,0,1.2,0
2002,3,18,18,-1.7,100,0.4,63.5,1.9,439,0,1.2,0
2002,3,18,19,-1.6,100,0.8,58.6,1.8,441,0,1.2,0
2002,3,18,20,-1.3,100,0.2,70.1,1,443,0,1.2,0
2002,3,18,21,-0.9,100,0.2,131.4,1.4,444,0,1.2,0
2002,3,18,22,-0.4,100,0,106.4,2.4,446,0,1.2,0
2002,3,18,23,-0.2,100,0,0,2.9,450,0,1.2,0
2002,3,19,0,0,100,0,0,2.6,453,0,1.2,0
2002,3,19,1,0,100,0,0,2.5,455,0,1.2,8.33E-09
2002,3,19,2,0.1,100,0,0,0.8,456,0,1.2,8.33E-09
2002,3,19,3,0.2,100,0.1,160.2,1.2,457,0,1.2,8.33E-09
2002,3,19,4,0.1,100,0.2,176.7,1,459,0,1.2,8.33E-09
2002,3,19,5,0.3,100,0.2,170.7,0.2,460,0,1.2,8.33E-09
2002,3,19,6,0.4,100,0.5,176.6,1.1,460,0,1.2,8.33E-09
2002,3,19,7,0.4,100,0.2,339.5,0.9,462,0,1.2,8.33E-09
2002,3,19,8,0.7,100,1.5,175.9,0.1,461,0,1.2,1.67E-08
2002,3,19,9,0.8,100,1.7,171.9,0,460,0,1.2,3.61E-08
2002,3,19,10,1.2,100,1,176.8,0.2,460,0.1,1.2,3.61E-08
2002,3,19,11,1.5,100,1,183.1,0.1,460,0.2,1.2,3.33E-08
2002,3,19,12,1.8,100,0.7,194.9,0,460,0.3,1.2,3.33E-08
2002,3,19,13,2.4,100,0.9,198.3,0,460,0.5,1.2,4.44E-08
2002,3,19,14,2.5,100,0.4,179.8,0,461,0.4,1.2,3.89E-08
2002,3,19,15,4.5,96.1,0.3,147.2,0,462,0.7,1.2,3.61E-08
2002,3,19,16,3.3,98,1.1,64.6,0,462,0.4,1.2,2.78E-08
2002,3,19,17,2.2,100,2.2,68.9,0,464,0.3,1.2,2.50E-08
2002,3,19,18,1.6,100,2.3,69.9,0.3,464,0,1.2,2.50E-08
2002,3,19,19,1.1,100,2.6,62.8,0,464,0,1.2,1.94E-08
2002,3,19,20,0.7,100,2.2,61.3,0,464,0,1.2,1.67E-08
2002,3,19,21,0.5,100,2.1,60.8,0,464,0,1.2,1.67E-08
2002,3,19,22,0.5,100,1.9,62.7,0,464,0,1.2,1.67E-08
2002,3,19,23,0.2,100,1.3,47.8,0,464,0,1.2,2.78E-09
2002,3,20,0,0.2,100,1.2,60.8,0,464,0,1.2,0
2002,3,20,1,0.5,100,1.9,58.5,0,464,0,1.2,1.11E-08
2002,3,20,2,0.8,100,1.9,61,0,464,0,1.2,1.11E-08
2002,3,20,3,1,100,2.5,60,0,464,0,1.2,1.11E-08
2002,3,20,4,1.1,100,1.9,57.2,0,464,0,1.2,1.11E-08
2002,3,20,5,1.1,100,1.8,59.9,0,464,0,1.2,1.11E-08
2002,3,20,6,0.8,100,3.1,55.9,0,465,0,1.2,1.11E-08
2002,3,20,7,0.7,100,3,57.4,0,465,0,1.2,1.11E-08
2002,3,20,8,1.2,100,2.6,55.2,0,465,0.1,1.2,8.33E-09
2002,3,20,9,1.6,100,2.9,56.2,0,464,0.3,1.2,8.33E-09
2002,3,20,10,3.3,99.6,3.2,59.8,0,464,1.5,1.2,8.33E-09
2002,3,20,11,4.9,91.2,3.3,62.5,0,465,2,1.2,8.33E-09
2002,3,20,12,5.6,88.6,3.7,60.6,0,465,2.1,1.2,8.33E-09
2002,3,20,13,6.5,85.6,3.9,60.1,0,464,2.2,1.2,8.33E-09
2002,3,20,14,6.3,87.2,4.1,54.8,0,464,1.5,1.2,8.33E-09
2002,3,20,15,6.5,88.2,4.2,54.3,0,464,1.5,1.2,1.39E-07
2002,3,20,16,6.7,87.7,4.2,54.9,0,463,1.2,1.2,2.31E-07
2002,3,20,17,5,95.4,4.3,53.2,0,462,0.5,1.2,2.78E-07
2002,3,20,18,3.9,98.3,4.2,51.1,0,456,0.1,1.2,2.36E-07
2002,3,20,19,4.1,92.7,3.2,54.9,0,453,0,1.2,1.67E-07
2002,3,20,20,4.2,91.8,2.5,44.8,0,450,0,1.2,1.36E-07
2002,3,20,21,4.5,83.4,1.8,56.2,0,449,0,1.2,1.11E-07
2002,3,20,22,4.7,77.5,2.1,62.1,0,448,0,1.2,1.03E-07
2002,3,20,23,4.2,74.4,2.1,60.8,0,447,0,1.2,8.89E-08
2002,3,21,0,3.3,75.8,1.7,64.1,0,447,0,1.2,3.61E-08
2002,3,21,1,2.5,76.9,1.6,58.7,0,447,0,1.2,1.06E-07
2002,3,21,2,2.3,72.9,1.7,65.6,0,447,0,1.2,4.72E-08
2002,3,21,3,1.6,74.1,1.6,64.2,0,446,0,1.2,3.89E-08
2002,3,21,4,1,74.1,1.7,64.7,0,446,0,1.2,2.22E-08
2002,3,21,5,1.1,71.5,1.7,84.2,0,446,0,1.2,1.11E-08
2002,3,21,6,0.9,69.1,1.6,65.4,0,446,0,1.2,1.11E-08
2002,3,21,7,0.8,69.3,1.7,84.4,0,446,0,1.2,1.11E-08
2002,3,21,8,1.8,68.3,1.4,88.7,0,447,0.2,1.2,1.11E-08
2002,3,21,9,3.4,61.4,1.7,79.9,0,447,0.5,1.2,1.11E-08
2002,3,21,10,5.4,55.1,1.9,72.2,0,446,1.3,1.2,1.11E-08
2002,3,21,11,7.7,45.9,2,58,0,447,1.9,1.2,1.39E-08
2002,3,21,12,8.6,43.9,2.4,59.3,0,447,1.9,1.2,1.67E-08
2002,3,21,13,8.6,43.5,2.3,71.1,0,446,1.6,1.2,1.67E-08
2002,3,21,14,8.4,44.5,1.9,91.1,0,446,1.5,1.2,1.67E-08
2002,3,21,15,9.3,44.6,2.7,57.8,0,446,1.6,1.2,5.83E-08
2002,3,21,16,9.4,44.9,1.9,66.8,0,444,1.4,1.2,1.75E-07
2002,3,21,17,8.1,49.7,2.5,71.3,0,440,0.7,1.2,2.08E-07
2002,3,21,18,6.1,58,2.7,66.9,0,437,0.2,1.2,1.92E-07
2002,3,21,19,4.7,64.2,2.9,66.4,0,436,0,1.2,1.28E-07
2002,3,21,20,4.7,62.2,2.8,72.6,0,434,0,1.2,8.89E-08
2002,3,21,21,3.9,72.6,1.8,77.2,0,432,0,1.2,5.28E-08
2002,3,21,22,3.6,78.5,1.3,70.4,0,431,0,1.2,8.33E-09
2002,3,21,23,3.6,77.5,0.8,73.1,0,431,0,1.2,0
2002,3,22,0,3.6,75.5,0.3,93.9,0,432,0,1.2,0
2002,3,22,1,3.9,76.1,0.6,77.5,0,432,0,1.2,7.50E-08
2002,3,22,2,4,72.2,0.3,101,0,433,0,1.2,5.56E-09
2002,3,22,3,3.7,74.9,0.7,81.5,0,433,0,1.2,5.56E-09
2002,3,22,4,3.4,77.4,0.5,84.9,0,434,0,1.2,5.56E-09
2002,3,22,5,3.1,78.6,0.2,70.3,0,435,0,1.2,5.56E-09
2002,3,22,6,3.1,79.4,0.4,57.4,0,435,0,1.2,5.56E-09
2002,3,22,7,5.2,69.3,1.4,81,0,435,0,1.2,5.56E-09
2002,3,22,8,5.1,70.8,1.1,77.8,0,435,0,1.2,5.56E-09
2002,3,22,9,6.8,63.1,1.6,67,0.2,435,0.5,1.2,5.56E-09
2002,3,22,10,7.8,58.4,1.3,60.3,0,436,0.6,1.2,5.56E-09
2002,3,22,11,9.2,52.2,1,49,0.1,436,0.8,1.2,1.39E-08
2002,3,22,12,12.8,39,0.3,75.7,0,436,1.8,1.2,1.67E-08
2002,3,22,13,15.6,36.2,0.2,264.3,0,437,2.2,1.2,1.67E-08
2002,3,22,14,12.7,46.6,0.4,184.9,0,437,1.4,1.2,1.67E-08
2002,3,22,15,10.7,55.9,0.5,221,0,436,1.5,1.2,5.00E-08
2002,3,22,16,9.4,61,0.4,211.5,0,433,1.1,1.2,1.19E-07
2002,3,22,17,8.6,64.7,0.3,80.4,0,429,0.7,1.2,1.58E-07
2002,3,22,18,6.4,76,0.8,99.3,0,426,0.1,1.2,1.56E-07
2002,3,22,19,3.3,91.6,1.4,71.1,0,425,0,1.2,1.25E-07
2002,3,22,20,3.4,93.5,0.4,99.4,0.1,424,0,1.2,8.89E-08
2002,3,22,21,1.5,100,0.7,59.2,3.2,426,0,1.2,7.78E-08
2002,3,22,22,1,100,1.1,49.7,0,427,0,1.2,1.17E-07
2002,3,22,23,1.4,100,0.4,61.2,0,425,0,1.2,1.33E-07
2002,3,23,0,1.4,100,1.1,57.4,0.3,425,0,1.2,1.00E-07
2002,3,23,1,1.4,100,0.6,58.4,0.1,425,0,1.2,7.50E-08
2002,3,23,2,1.3,100,0.4,60.4,0,426,0,1.2,5.83E-08
2002,3,23,3,1.2,100,0.7,58.4,0,426,0,1.2,3.89E-08
2002,3,23,4,1.4,100,1.1,60.6,0,426,0,1.2,3.61E-08
2002,3,23,5,1.3,100,1,60.1,0,426,0,1.2,1.67E-08
2002,3,23,6,1.3,100,1.5,62,0,426,0,1.3,1.67E-08
2002,3,23,7,1.5,100,0.8,65.2,0,426,0,1.3,1.67E-08
2002,3,23,8,2.5,100,0.3,64.8,0,426,0.2,1.2,1.67E-08
2002,3,23,9,4,100,0.2,73.2,0,426,0.5,1.2,1.39E-08
2002,3,23,10,5.6,95.2,0.5,133.7,0.2,426,1,1.2,1.39E-08
2002,3,23,11,7.3,84.6,0.5,91.3,0,426,1.4,1.2,1.39E-08
2002,3,23,12,10.4,64.6,1.2,181,0,426,3.3,1.2,1.39E-08
2002,3,23,13,9.1,69.8,1,176.1,0,426,1.6,1.2,1.39E-08
2002,3,23,14,7.8,80,1.3,57.3,0.7,427,1.2,1.2,6.67E-08
2002,3,23,15,7.5,82.8,1.1,92.8,0,424,1.4,1.2,2.44E-07
2002,3,23,16,5.7,91.4,0.4,140.3,0.5,422,0.2,1.2,2.36E-07
2002,3,23,17,3.1,100,1.9,69.3,0.2,421,0.3,1.2,1.83E-07
2002,3,23,18,2.8,100,1,91.2,0.1,420,0.1,1.2,1.36E-07
2002,3,23,19,1.3,100,0.5,108.3,2.6,420,0,1.2,8.33E-08
2002,3,23,20,0.7,100,1.3,61.9,0.3,420,0,1.2,8.33E-08
2002,3,23,21,0.8,100,1,59.4,0.1,420,0,1.2,8.89E-08
2002,3,23,22,0.7,100,0.3,65.1,0.4,419,0,1.2,5.56E-08
2002,3,23,23,0.8,100,0.6,63.5,0.1,419,0,1.2,8.33E-09
2002,3,24,0,0.9,100,0.7,58.9,0,418,0,1.2,0
2002,3,24,1,1.3,100,0.4,93.1,0.3,418,0,1.2,2.78E-08
2002,3,24,2,1.2,100,0.2,35.9,0.4,418,0,1.2,2.78E-08
2002,3,24,3,1.1,100,0.4,66.7,0.6,419,0,1.2,1.94E-08
2002,3,24,4,1,100,0.1,66.8,0.7,419,0,1.2,1.39E-08
2002,3,24,5,0.8,100,0.4,146.7,0.4,419,0,1.3,1.39E-08
2002,3,24,6,0.6,100,0.4,117,0.5,419,0,1.3,1.39E-08
2002,3,24,7,0.7,100,0.9,152.6,0.3,418,0,1.3,1.39E-08
2002,3,24,8,0.9,100,0.6,163.5,0,418,0.1,1.2,1.39E-08
2002,3,24,9,1.5,100,0.2,199,0.2,417,0.2,1.2,1.39E-08
2002,3,24,10,2.8,99.1,0.1,152.3,0.8,418,0.6,1.2,1.39E-08
2002,3,24,11,5.1,89,1.1,187.7,0.1,418,2,1.2,1.39E-08
2002,3,24,12,4.3,94.8,1,178.2,0,417,1.3,1.2,1.39E-08
2002,3,24,13,5.2,88.6,0.4,110.6,0,416,1.5,1.2,6.94E-08
2002,3,24,14,3.7,97,0.8,82,0.9,414,0.5,1.2,1.53E-07
2002,3,24,15,3.9,96.8,0.4,146.2,1.4,414,0.7,1.2,1.78E-07
2002,3,24,16,4.3,96,0.2,108.4,0.2,412,0.6,1.2,1.83E-07
2002,3,24,17,2.9,99.1,0.1,70,1.5,412,0.2,1.2,1.58E-07
2002,3,24,18,1.9,100,0.7,73.1,0.5,412,0.1,1.2,1.61E-07
2002,3,24,19,1,100,1,67.6,0.3,411,0,1.2,1.28E-07
2002,3,24,20,0.6,100,1.2,57.8,0,410,0,1.2,8.06E-08
2002,3,24,21,0.7,100,1.6,65.4,0,410,0,1.2,0
2002,3,24,22,0.3,100,1.8,62,0,410,0,1.2,0
2002,3,24,23,0,100,2.1,57.9,0,410,0,1.2,0
2002,3,25,0,-0.6,100,2.5,53.7,0,411,0,1.2,0
2002,3,25,1,-1.1,100,2.1,47.5,0.1,411,0,1.2,8.33E-09
2002,3,25,2,-1.4,100,1.7,53.2,0,412,0,1.2,8.33E-09
2002,3,25,3,-1.5,100,1.8,54.3,0,412,0,1.2,8.33E-09
2002,3,25,4,-1.7,100,2,53.8,0,412,0,1.2,8.33E-09
2002,3,25,5,-1.9,100,2,54.4,0,413,0,1.3,8.33E-09
2002,3,25,6,-2.1,100,2,55.1,0,414,0,1.3,8.33E-09
2002,3,25,7,-2.1,100,2.1,52.5,0,414,0,1.2,8.33E-09
2002,3,25,8,-1.8,100,2,54.9,0,414,0,1.2,8.33E-09
2002,3,25,9,-1.1,100,1.7,65.4,0,413,0.2,1.2,8.33E-09
2002,3,25,10,3.1,90.1,1.2,79.9,0,405,2,1.2,8.33E-09
2002,3,25,11,8.9,68.4,1,95.8,0,409,2.5,1.2,1.11E-08
2002,3,25,12,10.9,57,0.6,147.3,0,411,2.8,1.2,1.11E-08
2002,3,25,13,12.8,45.4,0.6,237.8,0,411,2.8,1.2,1.11E-08
2002,3,25,14,12.4,45.8,1.4,193.6,0,412,2.7,1.2,1.11E-08
2002,3,25,15,12.8,43.7,1,200.3,0,412,2.3,1.2,1.11E-08
2002,3,25,16,13.2,43.1,1.2,195.6,0,408,1.8,1.2,1.42E-07
2002,3,25,17,13.5,43.5,0.7,201.4,0,403,0.9,1.2,2.25E-07
2002,3,25,18,9.2,63.3,0.8,74.4,0,400,0.1,1.2,1.78E-07
2002,3,25,19,4.3,89.6,2.2,66.2,0,398,0,1.2,1.03E-07
2002,3,25,20,2.9,98.9,2.4,60.6,0,398,0,1.2,5.00E-08
2002,3,25,21,2.5,100,2.3,62.2,0,397,0,1.2,0
2002,3,25,22,2.2,100,2.2,58.9,0,398,0,1.2,0
2002,3,25,23,2,100,2.3,56.8,0,398,0,1.2,0
2002,3,26,0,1.8,100,1.9,60.2,0,398,0,1.2,0
2002,3,26,1,1.5,100,1.9,54.7,0,398,0,1.2,7.22E-08
2002,3,26,2,1.5,100,1.6,60.5,0,398,0,1.2,5.56E-09
2002,3,26,3,0.9,100,1.3,55.8,0,398,0,1.2,5.56E-09
2002,3,26,4,0.8,100,1.2,59.7,0,399,0,1.2,5.56E-09
2002,3,26,5,0.9,100,1.4,57.8,0,399,0,1.2,5.56E-09
2002,3,26,6,0.9,100,1,61,0,399,0,1.2,5.56E-09
2002,3,26,7,1.1,100,0.9,63.1,0,399,0,1.2,5.56E-09
2002,3,26,8,2.1,100,0.6,51.6,0,398,0.2,1.2,5.56E-09
2002,3,26,9,4.1,97.7,0.7,73.6,0,396,0.6,1.2,5.56E-09
2002,3,26,10,7.7,85.1,0.6,106.5,0.1,396,1.5,1.2,5.56E-09
2002,3,26,11,10.9,64.3,0.7,143.3,0,398,2.3,1.2,5.56E-09
2002,3,26,12,12.4,54.4,0.4,203.7,0,399,2.7,1.2,5.56E-09
2002,3,26,13,12.8,47,0.5,242.8,0,399,2.3,1.2,5.56E-09
2002,3,26,14,12.1,50.7,0.9,198.6,0,399,1.9,1.2,5.56E-09
2002,3,26,15,11.6,52.9,0.9,194.7,0,399,1.7,1.2,3.06E-08
2002,3,26,16,8.2,70.2,0.8,195.8,0,395,0.4,1.2,2.17E-07
2002,3,26,17,6.5,77.7,0.5,212.8,0,391,0.2,1.2,2.17E-07
2002,3,26,18,5.4,84,0.5,198,0,390,0,1.2,1.56E-07
2002,3,26,19,4,86,1.3,174.8,0,389,0,1.2,1.11E-07
2002,3,26,20,2.7,89.9,0.6,177.4,0,387,0,1.2,7.50E-08
2002,3,26,21,2.2,94.5,0.6,189.2,0,387,0,1.2,4.72E-08
2002,3,26,22,1.5,100,0.6,173.7,0,386,0,1.2,3.06E-08
2002,3,26,23,1.2,100,0.6,177.6,0,386,0,1.2,2.22E-08
2002,3,27,0,1.2,100,0.5,156,0,386,0,1.2,0
2002,3,27,1,1.1,100,0.6,155.1,0.3,386,0,1.2,1.11E-08
2002,3,27,2,0.9,100,0.5,159.6,0.2,386,0,1.2,1.11E-08
2002,3,27,3,0.7,100,0.8,166,0.3,386,0,1.2,1.11E-08
2002,3,27,4,0.4,100,1,168.7,0,387,0,1.2,1.11E-08
2002,3,27,5,0.2,100,0.3,166.5,0,387,0,1.2,1.11E-08
2002,3,27,6,-0.3,100,0.3,1.9,0,387,0,1.2,1.11E-08
2002,3,27,7,-0.3,100,0.4,181.9,0,387,0,1.2,1.39E-08
2002,3,27,8,-0.1,100,0.6,198.8,0,387,0.1,1.2,1.39E-08
2002,3,27,9,1.5,96.7,0.1,172.5,0,387,0.6,1.2,1.39E-08
2002,3,27,10,3.2,88.1,0.2,225.6,0,386,1,1.2,1.39E-08
2002,3,27,11,4.7,79.5,1.1,186.9,0,387,2.3,1.2,1.94E-08
2002,3,27,12,7.2,64.4,0.9,178.3,0,387,3.2,1.2,2.50E-08
2002,3,27,13,8.1,58.5,0.7,240.9,0,387,3,1.2,2.50E-08
2002,3,27,14,9.6,46.6,0.5,252.3,0,384,2.7,1.2,1.94E-07
2002,3,27,15,10.3,41.5,0.6,254.7,0,380,2.1,1.2,3.69E-07
2002,3,27,16,8.9,45.4,0.4,279.4,0,379,1.1,1.2,3.47E-07
2002,3,27,17,7,54.9,0.2,254.9,0,377,0.5,1.2,2.61E-07
2002,3,27,18,5.2,65.2,0.3,167.4,0,376,0.1,1.2,1.67E-07
2002,3,27,19,3.1,79.7,1,94.7,0,375,0,1.2,1.06E-07
2002,3,27,20,3.1,81.2,0.4,149.4,0,374,0,1.2,7.50E-08
2002,3,27,21,2.3,90,1.1,80.8,0,374,0,1.2,5.00E-08
2002,3,27,22,2.1,88.5,1.2,68.5,0,373,0,1.2,3.61E-08
2002,3,27,23,2.1,90.2,0.9,73.6,0,372,0,1.2,0
2002,3,28,0,1.5,93.3,1.5,69.7,0,372,0,1.2,0
2002,3,28,1,1,96.6,1.2,68,0.1,372,0,1.2,3.33E-08
2002,3,28,2,1.4,97.7,0.8,66.8,0,371,0,1.2,3.33E-08
2002,3,28,3,1.3,98.6,0.8,56.4,0,371,0,1.2,8.33E-09
2002,3,28,4,1.4,98.8,0.3,51.6,0,371,0,1.2,5.56E-09
2002,3,28,5,1.4,100,0.6,49.5,0,371,0,1.2,5.56E-09
2002,3,28,6,1.5,100,0.2,72.8,0,371,0,1.2,5.56E-09
2002,3,28,7,1.4,99.9,0.5,62.9,0,371,0,1.2,5.56E-09
2002,3,28,8,1.6,99.9,0.1,183.4,0,371,0,1.2,5.56E-09
2002,3,28,9,2.6,94.5,0.2,175,0,372,0.3,1.2,5.56E-09
2002,3,28,10,4.1,86.6,0.4,167.5,0,371,0.9,1.2,5.56E-09
2002,3,28,11,7.5,67.6,0.2,229,0,371,1.7,1.2,5.56E-09
2002,3,28,12,9,62,0.7,186.4,0,371,2.2,1.2,5.56E-09
2002,3,28,13,11.3,55.1,0.6,235.9,0,372,3,1.2,3.89E-08
2002,3,28,14,12.6,51.1,0.8,229,0,371,2.9,1.2,1.69E-07
2002,3,28,15,12,52.3,1.3,191.5,0,366,2.5,1.2,5.56E-07
2002,3,28,16,12.2,52.9,0.7,248.4,0,363,1.8,1.2,6.25E-07
2002,3,28,17,10.5,64.3,0.5,251.5,0,361,0.9,1.2,4.64E-07
2002,3,28,18,8.9,73.3,0.5,317.4,0,360,0.2,1.2,2.83E-07
2002,3,28,19,4.4,94.7,0.4,116.7,0,358,0,1.2,1.92E-07
2002,3,28,20,3.5,99.7,0.3,90.7,0,357,0,1.2,1.08E-07
2002,3,28,21,2.7,100,1.2,67.1,0,355,0,1.2,5.56E-08
2002,3,28,22,2.3,100,1.4,63.2,0,354,0,1.2,8.33E-09
2002,3,28,23,2.1,99.9,1.4,57.2,0,354,0,1.2,0
2002,3,29,0,1.8,100,1.7,53.8,0,353,0,1.2,0
2002,3,29,1,0.9,99.9,2.3,53.4,0,353,0,1.2,6.94E-08
2002,3,29,2,0.6,99.9,2.2,54.3,0,354,0,1.2,5.56E-09
2002,3,29,3,1.1,99.6,1.5,50.6,0.1,352,0,1.2,5.56E-09
2002,3,29,4,1.2,99.9,1.3,52,0,352,0,1.2,5.56E-09
2002,3,29,5,0.1,99.8,1.9,53.8,0,355,0,1.2,5.56E-09
2002,3,29,6,-0.8,95.3,2.1,54.9,0,356,0,1.2,5.56E-09
2002,3,29,7,-0.5,98,1.4,52.3,0,356,0,1.2,5.56E-09
2002,3,29,8,0.3,99.1,1,65.1,0,356,0.1,1.2,5.56E-09
2002,3,29,9,1,98,1.3,77.6,0,357,0.4,1.2,5.56E-09
2002,3,29,10,5.6,72.6,1.2,92.2,0.1,349,2,1.2,5.56E-09
2002,3,29,11,10.3,54.2,0.9,111.4,0,352,2.6,1.2,5.56E-09
2002,3,29,12,12.1,43.4,0.6,197.9,0,353,2.9,1.2,5.56E-09
2002,3,29,13,13.6,34.7,0.6,200,0,353,2.9,1.2,5.56E-09
2002,3,29,14,14.1,35.7,0.8,189.6,0,351,2.7,1.2,1.42E-07
2002,3,29,15,14.7,32.9,0.6,239.4,0,348,2.4,1.2,4.17E-07
2002,3,29,16,15.2,34.7,0.4,220,0,344,1.8,1.2,4.86E-07
2002,3,29,17,14,40.8,0.3,229.8,0,342,1,1.2,3.94E-07
2002,3,29,18,11.7,57.2,0.2,314.1,0,340,0.2,1.2,2.31E-07
2002,3,29,19,5.6,84.9,1.7,70.2,0,340,0,1.2,1.39E-07
2002,3,29,20,3.4,95.9,2.3,59.7,0,338,0,1.2,6.94E-08
2002,3,29,21,3,98.8,2.5,58.9,0,339,0,1.2,0
2002,3,29,22,2.6,100,2.2,59.3,0,339,0,1.2,0
2002,3,29,23,2.3,100,2.2,55.9,0,339,0,1.2,0
2002,3,30,0,2,100,1.9,59.6,0,340,0,1.2,0
2002,3,30,1,1.4,100,1.4,62.5,0,340,0,1.2,7.22E-08
2002,3,30,2,1.3,100,1.6,59,0,340,0,1.2,8.33E-09
2002,3,30,3,1,100,1.5,63.9,0,341,0,1.2,8.33E-09
2002,3,30,4,0.9,100,1.5,58.3,0,341,0,1.2,8.33E-09
2002,3,30,5,0.8,100,1.5,60.1,0,342,0,1.2,8.33E-09
2002,3,30,6,0.4,99.4,1.4,63.1,0,342,0,1.2,8.33E-09
2002,3,30,7,0.6,98.7,1,62.1,0,342,0,1.2,8.33E-09
2002,3,30,8,1.4,94.5,1.2,63.5,0,341,0.1,1.2,8.33E-09
